gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1978567927,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,8511ad4d-0e92-40af-ae79-9c966bf1c858,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Gohik,Khyber Pakhtunkhwa,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,36.007369,71.43676,3036,,,,,,1976-08-23T00:00:00,23,8,1976,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016300,2792,Farhat Bano,,CC0_1_0,Quaid-i-Azam University,"Muqarrab Shah; Dilawar,Ayaz",,,2020-09-06T21:52:06.956Z,,
1978567897,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,11b81fe0-6175-460a-9aa9-e4aa54cedcda,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Dhok Gaidan near Fateh Jang,Punjab,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,33.548174,72.666186,12388,,,,,,1977-02-12T00:00:00,12,2,1977,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016336,56,Farhat Bano,,CC0_1_0,Quaid-i-Azam University,"Shahzad; Shoukat,Mir Ajab,,Saboor,Manzoor",,,2020-09-06T21:52:06.963Z,,
1978567891,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,7840d19d-48ee-4f08-ad9a-ceae47960e00,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Balakot,Khyber Pakhtunkhwa,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,34.676708,72.222235,212,,,,,,1976-09-14T00:00:00,14,9,1976,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016310,,Farhat Bano,,CC0_1_0,Quaid-i-Azam University,Dilawar; Naeem Shah,,,2020-09-06T21:52:06.958Z,,
1978567883,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,41d8be98-98e5-497c-9498-c46a6721c7ed,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Kaghan,Khyber Pakhtunkhwa,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,34.781582,73.526051,2100,,,,,,1975-08-29T00:00:00,29,8,1975,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016288,79,Farhat Bano,,CC0_1_0,Quaid-i-Azam University,"Iqbal Dar; Anjum Amin,M.Arif,Nisar Ahmed",,,2020-09-06T21:52:06.942Z,,
1978567880,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,787817fd-b756-48cf-be1f-faa7c8f5320c,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Kaghan Valley,Khyber Pakhtunkhwa,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,34.781582,73.526051,2100,,,,,,1975-08-29T00:00:00,29,8,1975,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016286,79,Farhat Bano,,CC0_1_0,Quaid-i-Azam University,"Iqbal Dar; Anjum Amin,Nisar Abbassy,M.Arif",,,2020-09-06T21:52:06.941Z,,
1978567877,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,f448d420-7586-45ca-9d04-e64919655da4,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Kaghan Valley,Khyber Pakhtunkhwa,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,34.781582,73.526051,2100,,6688,,,,1975-08-29T00:00:00,29,8,1975,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016287,79,Farhat Bano,,CC0_1_0,Quaid-i-Azam University,"Iqbal Dar; Anjum Amin,Nisar Abassi,M.Arif",,,2020-09-06T21:52:06.942Z,,
1978567872,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,aaac5323-914c-4d07-8661-a493a24e9197,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Karmna Tirak,Khyber Pakhtunkhwa,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,33.866597,70.728838,7321,,,,,,1977-10-05T00:00:00,5,10,1977,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016308,897,Farhat Bano,,CC0_1_0,Quaid-i-Azam University,Hafizullah; Nisar,,,2020-09-06T21:52:06.955Z,,
1978567870,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,11d167df-d915-4259-9aa4-65c76c0e4248,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Eiz,Khyber Pakhtunkhwa,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,35.990346,71.55778,61,,,,,,1976-08-20T00:00:00,20,8,1976,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016298,2637,Farhat Bano,,CC0_1_0,Quaid-i-Azam University,"Muqarrab Shah; Dilawar,Ayyaz",,,2020-09-06T21:52:06.957Z,,
1978567867,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,a546e2a5-d4d6-40ea-9dde-04831fe2e772,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Kaghan,Khyber Pakhtunkhwa,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,34.781582,73.526051,2100,,7000,,,,1975-08-29T00:00:00,29,8,1975,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016285,79,M.A.Siddiqi,,CC0_1_0,Quaid-i-Azam University,Iqbal Dar; Anjum Amin,,,2020-09-06T21:52:06.941Z,,
1978567864,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,295432f4-c287-4073-86ef-7cdb6ab13951,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Bansragali,Khyber Pakhtunkhwa,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,33.903289,73.371007,692,,,,,,1977-09-29T00:00:00,29,9,1977,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016302,49,Farhat Bano,,CC0_1_0,Quaid-i-Azam University,Saboor; Arif,,,2020-09-06T21:52:06.955Z,,
1978567851,6f40c8ec-2b95-47d5-9064-eda6a8ddf3fb,7ed411b2-9938-4f83-98c1-610698166dc9,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa,Roxb.,PK,Gohik,Khyber Pakhtunkhwa,PRESENT,,c254a6f2-87d8-440c-9da9-8f9161f47e3d,36.007369,71.43676,3036,,,,,,1976-08-23T00:00:00,23,8,1976,2927545,2927545,PRESERVED_SPECIMEN,QAU,ISL,ISL0016301,2792,Farhat Bano,,CC0_1_0,Quaid-i-Azam University,"Muqarrab Shah; Dilawar,Ayaz",,,2020-09-06T21:52:06.955Z,,
1426202526,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514574,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,Heiwadi on the road from Gongshan to Kongdang. E side of Gaoligong Shan. 10-30 degree slope.,Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,27.794802,98.58606,,,1900,,,,2002-10-01T00:00:00,,10,2002,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514574,15749,R. C. Fang,2007-02-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:38:59.404Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426201774,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514563,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"In the vicinity of Nengpula, directly opposite Bapo on the W side of the Dulong Jiang.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,27.741199,98.345398,,,1400,,,,1990-12-01T00:00:00,,12,1990,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514563,941,,,CC0_1_0,,Dulong Jiang Investigation Team,,,2020-09-29T23:39:00.326Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426196776,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514556,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"Baihualing, community forest of Hanlong, E side of the Gaoligong Shan.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,25.297497,98.795273,,,1550,,,,2000-11-01T00:00:00,,11,2000,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514556,13377,Liwei Yin,2001-03-01T00:00:00,CC0_1_0,,"Li, H.; Dao, Z. L.; Yin, L. W.",,,2020-09-29T23:38:59.404Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426196233,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514580,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,Shitou Shan. Old lava flow area ca. 1.5 direct km W of Heshun.,Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,25.014167,98.443056,,,1630,0,,,2006-06-01T00:00:00,,6,2006,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514580,29830,R. C. Fang,2007-02-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:38:59.526Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426189226,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514558,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"Gongping, N of Tengchong between Tengchong and Qushi.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,25.202778,98.555,,,1760,,,,1998-10-01T00:00:00,,10,1998,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514558,10981,B. Bartholomew,2001-08-01T00:00:00,CC0_1_0,,"Li, H.; Bartholomew, Bruce; Dao, Z. L.",,,2020-09-29T23:39:00.375Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426187670,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514584,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,Along N side of the Shilawa river on W side of the Dulong Jiang ca. 0.5 direct km SW of Dizhengdang (Lengdang) and ca. 22 direct km N of Kongdang.,Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,28.075476,98.322418,,,1910,,,,2004-10-01T00:00:00,,10,2004,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514584,21449,Heng Li,2005-01-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:38:52.865Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426151990,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514577,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"Vicinity of Fucai, on the N side of Nianwaluo He, ca. 11.3 direct km WSW of Bingzhongluo, E side of Gaoligong Shan.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,28.007778,98.518333,,,2780,0,,,2006-09-01T00:00:00,,9,2006,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514577,31747,Heng Li,2007-04-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:39:00.447Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426141030,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514562,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"Zhonghe Cun, to the W of the Longchuan Jiang.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,24.922226,98.632782,,,1700,,,,1998-10-01T00:00:00,,10,1998,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514562,10858,B. Bartholomew,2001-08-01T00:00:00,CC0_1_0,,"Li, H.; Bartholomew, Bruce; Dao, Z. L.",,,2020-09-29T23:38:59.526Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426138264,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514576,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"Vicinity of Yidongwei on the slope below the Fucai camp, N side of Nianwaluo He, ca. 9.2 direct km W of Bingzhongluo, E side of Gaoligong Shan.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,28.019167,98.533611,,,2530,0,,,2006-09-01T00:00:00,,9,2006,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514576,31790,Heng Li,2007-04-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:39:00.376Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426136746,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514557,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"Donghua Cun, Erdao He, on the W side of Gaoligong Shan.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,25.321947,98.699997,,,2000,,,,1998-10-01T00:00:00,,10,1998,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514557,11185,B. Bartholomew,2001-08-01T00:00:00,CC0_1_0,,"Li, H.; Bartholomew, Bruce; Dao, Z. L.",,,2020-09-29T23:38:59.826Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426119465,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514559,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"Gongping, N of Tengchong between Tengchong and Qushi.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,25.210833,98.543884,,,1740,,,,1998-10-01T00:00:00,,10,1998,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514559,10962,B. Bartholomew,2001-08-01T00:00:00,CC0_1_0,,"Li, H.; Bartholomew, Bruce; Dao, Z. L.",,,2020-09-29T23:39:00.447Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426110427,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514581,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,W side of the Dulong Jiang near mouth of side stream opposite Bailai village ca. 7.3 direct km S of Dizhengdang (Lengdang) and ca. 15 direct km N of Kongdang.,Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,28.013445,98.321419,,,1660,,,,2004-11-01T00:00:00,,11,2004,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514581,21728,Heng Li,2005-02-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:39:00.326Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426110244,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514578,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"Vicinity of Fucai, on the N side of Nianwaluo He, ca. 11.3 direct km WSW of Bingzhongluo, E side of Gaoligong Shan.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,28.004722,98.513333,,,2830,0,,,2006-09-01T00:00:00,,9,2006,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514578,31726,Heng Li,2007-04-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:38:59.635Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426107824,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514573,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,Vicinity of Jimudeng village along road from Gongshan to Bingzhongluo along the W side of the Nu Jiang. E side of Gaoligong Shan. NW facing 30-60 degree slope.,Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,27.905222,98.659615,,,1570,,,,2002-10-01T00:00:00,,10,2002,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514573,15805,R. C. Fang,2007-02-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:38:53.989Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426101528,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514570,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"W side of Gaoligong Shan, on the road from Baoshan to Longling.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,24.696301,98.813698,,,1600,,,,2000-11-01T00:00:00,,11,2000,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514570,13059,R. C. Fang,2007-02-01T00:00:00,CC0_1_0,,"Li, H.; Dao, Z. L.; Yin, L. W.",,,2020-09-29T23:38:53.782Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426089960,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514579,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,Along Tiansheng Jiang in the vicinity of Xiayan Qiao. W of Gaoligong Shan.,Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,25.213333,98.578056,,,1530,0,,,2006-05-01T00:00:00,,5,2006,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514579,30635,R. C. Fang,2007-02-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:38:58.719Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426083869,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514564,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"In the vicinity of Bapo, on the E side of the Dulong Jiang.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,27.7388,98.3489,,,1350,,,,1990-11-01T00:00:00,,11,1990,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514564,517,,,CC0_1_0,,Dulong Jiang Investigation Team,,,2020-09-29T23:38:59.614Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426083399,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514560,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,Xiaokong Shan volcano to the N of Tengchong.,Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,25.21611,98.496109,,,1930,,,,1998-10-01T00:00:00,,10,1998,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514560,10927,B. Bartholomew,2001-08-01T00:00:00,CC0_1_0,,"Li, H.; Bartholomew, Bruce; Dao, Z. L.",,,2020-09-29T23:38:58.719Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426061673,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514582,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,E side of the Dulong Jiang along a side stream ca. 1 direct km NE of Dizhengdang (Lengdang) and ca. 23 direct km N of Kongdang.,Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,28.084663,98.331451,,,1910,,,,2004-10-01T00:00:00,,10,2004,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514582,21481,Heng Li,2005-01-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:38:59.614Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426060004,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514583,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,E side of the Dulong Jiang along a side stream ca. 1 direct km NE of Dizhengdang (Lengdang) and ca. 23 direct km N of Kongdang.,Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,28.084663,98.331451,,,1910,,,,2004-10-01T00:00:00,,10,2004,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514583,21480,Heng Li,2005-01-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:38:53.789Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426059936,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514575,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,Heiwadi on the road from Gongshan to Kongdang. E side of Gaoligong Shan. 10-30 degree slope.,Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,27.794802,98.58606,,,1900,,,,2002-10-01T00:00:00,,10,2002,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514575,15746,R. C. Fang,2007-02-01T00:00:00,CC0_1_0,,Gaoligong Shan Biodiversity Survey,,,2020-09-29T23:38:59.826Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1426059803,f934f8e2-32ca-46a7-b2f8-b032a4740454,urn:catalog:CAS:BOT-BC:514561,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta reflexa,,SPECIES,Cuscuta reflexa Roxb.,Cuscuta reflexa  Roxb.,Roxb.,CN,"Xiaowulai, S of Mangkuan on the E side of Gaoligong Shan.",Yunnan,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,25.39694,98.841675,,,1540,,,,1998-10-01T00:00:00,,10,1998,2927545,2927545,PRESERVED_SPECIMEN,CAS,BOT-BC,514561,10617,B. Bartholomew,2001-08-01T00:00:00,CC0_1_0,,"Li, H.; Bartholomew, Bruce; Dao, Z. L.",,,2020-09-29T23:39:00.408Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
